"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_19696",-5.81797578729909,1.37365224662224e-13,-5.47072077135794,1.16485764164329e-15
"Cvel_19840",-5.81160810247034,0.000706988970147563,-4.82998950437318,1.99489804984414e-05
"Cvel_32484",-5.80255270781172,4.46093463424698e-07,-3.24495777996829,0.000242940833836445
"Cvel_6564",-5.79310888299565,0.00163526780272755,-4.16426041189912,0.000940872903347548
"Cvel_14829",-5.12679716440474,6.30407714643528e-18,-5.77884979003623,5.8008614366279e-31
"Cvel_28321",-5.51108443307889,4.95275338912186e-57,-5.7773868189892,9.58642778392906e-23
"Cvel_7818",-4.69290147138319,3.88054671937278e-45,-5.77687909145639,1.51154525817305e-44
"Cvel_12022",-5.76828285132382,0.00101105226111153,-4.28655424307647,0.00811613531178589
"Cvel_18797",-5.7538878860955,7.46238893293027e-08,-3.61808854965182,0.00210348448569895
"Cvel_3507",-3.37756071433226,0.0394740542084166,-5.73855056827032,0.000238198005051805
"Cvel_28163",-5.72915339866742,2.23804500894383e-05,-2.8999143003022,0.00165376497708837
"Cvel_9391",-3.59609348168521,0.0158243458835317,-5.72545615145337,2.25838840466277e-22
"Cvel_26424",-5.71762630239581,4.98462962165486e-05,-5.64820761645309,3.68030942463461e-05
"Cvel_54",-4.58332983608957,0.00597925452934331,-5.69684815702538,1.54586707775423e-06
"Cvel_27519",-5.68066133238118,3.38907049110098e-07,-4.67669841969474,2.23865594676524e-05
"Cvel_19398",-4.4417734792514,0.000251550676171685,-5.67550007566646,0.000364437795970138
"Cvel_18713",-5.640617063606,2.40386115129217e-84,-4.99808312697174,2.02387584374238e-18
"Cvel_28365",-4.35915392558882,0.00312095723781797,-5.61429787247405,1.23620523219053e-07
"Cvel_7988",-3.48536556268555,0.0256493185791233,-5.59628755761619,1.76020751659401e-08
"Cvel_93",-4.42491315683749,0.0103929757525995,-5.58853091372549,0.00016362020163999
"Cvel_17456",-3.21489590973969,0.00235563030547613,-5.58577655122876,8.47436739681214e-11
"Cvel_4752",-4.3340525643254,1.19161579143911e-11,-5.58411880468801,2.26832152901209e-54
"Cvel_6183",-5.12925236262444,1.60526258391429e-08,-5.57695064696549,8.76377145990074e-13
"Cvel_29765",-3.73303180744143,0.000666509789234435,-5.56614356841832,1.79455339359134e-08
"Cvel_4152",-4.68630373174528,0.0157436050535079,-5.56462811804017,4.2348622931578e-06
"Cvel_11955",-5.54848870651731,3.15582766964807e-35,-2.88179558681265,2.08469901838463e-07
"Cvel_10167",-4.4781970507072,7.07227605320468e-09,-5.53904407525451,1.19358732294208e-47
"Cvel_28532",-5.18474846975744,5.83607614449657e-16,-5.50917449262866,8.71818442577473e-16
"Cvel_27439",-5.40054034450893,3.14851476917437e-108,-5.50717932039421,1.25189122915701e-120
"Cvel_8452",-5.39710670781589,2.25025801549083e-86,-5.49458866014278,2.15283712106055e-88
"Cvel_18945",-4.82207264656755,4.01607686510768e-06,-5.48629874804053,3.59679288325441e-09
"Cvel_7911",-5.48076848932852,1.41836516796917e-08,-4.99121425462184,4.35883118133648e-09
"Cvel_29070",-3.46466693855864,3.25582760050095e-22,-5.47156369604401,2.37200987022781e-100
"Cvel_29428",-3.55135411302478,0.0320305777490242,-5.46090258847468,0.00068035790285599
"Cvel_5251",-5.4546732261152,6.42228839446176e-06,-3.22813160327332,0.01385756716464
"Cvel_26488",-5.4494558190715,0.000151210182044568,-4.18698611855533,8.94698706192867e-05
"Cvel_8979",-5.20390081158498,6.18810458936512e-06,-5.44466874862259,7.04680793457036e-05
"Cvel_14795",-5.26406084531572,0.00672199556568891,-5.43990875750045,0.000182040181603643
"Cvel_11058",-5.43714117289344,2.37749422346979e-08,-5.12426900353395,5.4304254251377e-09
"Cvel_754",-5.25672459706774,1.36203473214431e-10,-5.43628338847691,3.96310045718925e-18
"Cvel_25244",-2.82137985263273,6.53430289694871e-09,-5.43131456867779,1.39752929469573e-28
"Cvel_26035",-5.39766671350539,7.04111073140567e-10,-4.78537843482746,2.61647011455945e-19
"Cvel_196",-4.66185447489149,0.00112468270807756,-5.39610831318465,0.000751142654980919
"Cvel_22657",-5.38658998206717,0.00507880702045012,-4.81162238298577,1.39865589693423e-05
"Cvel_5414",-4.11875438491749,3.48405062302369e-07,-5.36728494619937,2.42564388455251e-10
"Cvel_11250",-5.36049486584374,2.62552443034313e-19,-4.54309872769426,4.77456650831146e-28
"Cvel_13595",-1.48987827680728,0.0428619045658901,-5.35921617788852,1.46190494572192e-17
"Cvel_15118",-5.09653115558652,1.83819220937152e-08,-5.35588269974724,3.57201252694808e-05
"Cvel_2403",-5.32731681510729,2.68731306086629e-08,-5.21986951786565,5.01582949073692e-08
"Cvel_17727",-5.32346243624854,5.1673096484418e-37,-5.2950231955542,5.57958488008558e-77
"Cvel_25380",-2.38064302488401,0.0161582533251129,-5.31451120608198,5.0319930995663e-05
"Cvel_13259",-5.31427112473826,0.0052653298256411,-4.77751786823112,0.0056174479928611
"Cvel_29071",-3.53990215057306,1.74291037727408e-17,-5.28183367453774,6.72525775735658e-80
"Cvel_27282",-5.27724024537494,5.8802358673812e-27,-5.27395700410328,1.26863269917912e-111
"Cvel_29860",-4.01481923434751,2.70157675316166e-68,-5.23589424421283,2.19816730213749e-69
"Cvel_15693",-5.22168686308005,1.2766940683862e-15,-4.10413047092326,2.58866867635284e-09
"Cvel_2360",-5.21945176846894,0.000323259528544188,-4.65916742503349,2.82625122233527e-09
"Cvel_5739",-5.18035745571796,6.87698911204316e-16,-5.21574238605572,1.16776108502606e-56
"Cvel_26038",-5.20204773995878,7.8133547297225e-17,-3.87657841973126,2.68599937115065e-12
"Cvel_33041",-5.20171947158659,0.0104773801557565,-4.90491864574334,0.00134495643911823
"Cvel_15687",-4.86576417225741,3.81465466751913e-21,-5.1949475607192,7.75287546540657e-22
"Cvel_13109",-5.015282677703,0.00284810767903069,-5.17216806158289,1.03324481533338e-06
"Cvel_16482",-4.65741741648098,0.000314999716774659,-5.1616882807327,7.28553012104275e-05
"Cvel_15631",-5.14996618652591,7.36137449941959e-06,-4.19946901117168,1.24229492637832e-06
"Cvel_18067",-3.85728503694678,0.0021537691841574,-5.13101407241936,2.72788545216888e-09
"Cvel_34816",-5.12420122237792,1.16834282723319e-06,-3.943732245946,0.000412089030071603
"Cvel_14830",-4.3492002072905,0.000848724621795351,-5.12223950097205,2.23905820648146e-14
"Cvel_16499",-5.11583614412652,4.90582636234773e-20,-4.18380790429008,2.65092447428503e-10
"Cvel_25249",-4.29852702391852,2.41526776309246e-15,-5.10498784585212,3.13842696136417e-17
"Cvel_19554",-4.16972879107315,0.0103370559311279,-5.10290237089755,3.02996421308822e-05
"Cvel_7725",-5.09468486586544,1.69918662729636e-46,-4.35420550565602,5.51845026209589e-27
"Cvel_29818",-4.92361399986363,5.3241734592898e-10,-5.01730441615357,1.8452745324865e-31
"Cvel_3199",-3.27998370291311,1.02619726286323e-15,-5.01726921035796,3.15971883821153e-43
"Cvel_3832",-4.30841875070412,0.000221613397031987,-5.01639480533944,1.66641275834196e-09
"Cvel_26335",-3.06839160931865,1.49526537683538e-11,-5.01126390755698,1.70813088459044e-41
"Cvel_14990",-5.00393649426469,0.00449568106574666,-4.66792276306818,3.2126832082593e-35
"Cvel_1732",-4.18000556831166,5.71611440188551e-156,-4.99578760793233,8.91778078793877e-43
"Cvel_28616",-4.97976076104503,8.49854108489819e-24,-3.82893830029711,0.00618410629090328
"Cvel_17597",-4.56539984428304,0.00261749561359563,-4.97882560002439,9.22789607233579e-05
"Cvel_8767",-4.67542521083417,9.56726130867247e-05,-4.95490578414449,8.15959921828183e-09
"Cvel_13950",-4.93388820532257,0.000251555550286145,-2.26002815679093,0.042987558851857
"Cvel_18115",-4.92403981383049,0.00680202081530065,-4.77038191905578,8.91044439516091e-06
"Cvel_36546",-2.19773023317722,0.0419682021207562,-4.92275406676897,1.03085470010736e-05
"Cvel_10926",-3.90998728730917,0.00921582311715168,-4.91254031387416,1.53789367776908e-06
"Cvel_35752",-3.87720419738251,2.03840789579495e-49,-4.89618370411433,1.98533366146738e-84
"Cvel_3531",-4.89458391437647,1.24956273061429e-18,-4.36219846164692,1.81189567765866e-25
"Cvel_25453",-4.89181867940998,1.19679217474275e-05,-4.68096633079884,5.29452015812754e-09
"Cvel_23816",-4.88736141050753,0.00377462013802677,-4.86088026209356,0.000681550692384919
"Cvel_9802",-4.44177196071921,0.00122282564185863,-4.88530130121337,1.57943766678606e-07
"Cvel_21050",-4.88026272919654,9.6942739041053e-09,-4.71125522667568,1.51001871883899e-12
"Cvel_15222",-4.85606357604929,0.00597042539920261,-4.87400332706383,7.77835914627988e-11
"Cvel_3855",-4.87041927265392,4.99286120700294e-17,-3.28953227739856,0.0065614555344158
"Cvel_9607",-2.71497396827987,1.15131196545323e-09,-4.86926717789728,1.09947458552271e-51
"Cvel_1268",-4.8658557208538,0.00306508158743978,-2.7740248008095,0.0493054692546696
"Cvel_25230",-4.41409079591168,5.34404676961787e-08,-4.8604451159591,0.00123766822327893
"Cvel_2260",-4.85293603837857,0.000353248017154494,-3.83486970756148,1.12346270146615e-09
"Cvel_34091",-3.0728553454325,9.97850174600377e-07,-4.84426568637729,3.13490810307629e-17
"Cvel_18798",-4.72083135192385,1.52169824143082e-14,-4.82558292137441,1.11782823958189e-17
"Cvel_27703",-4.04394348916716,1.37178355010371e-07,-4.80793459555544,0.000987721027376156
"Cvel_8211",-3.98855624044448,0.00107925492668406,-4.80725735665668,3.17871225047373e-07
"Cvel_27778",-4.80661237492046,0.00593737341826439,-2.75749826132228,0.000112515767817483
"Cvel_33825",-4.53635124533249,1.3048254210376e-27,-4.80615271852807,1.28243766747196e-69
"Cvel_5929",-4.80057153267084,4.08152428867097e-25,-3.70401878624485,7.59980431299269e-10
"Cvel_16607",-4.57179355966845,1.34247684892026e-05,-4.78664869337021,5.04267736964398e-09
"Cvel_18091",-3.61952814404891,4.76127892658941e-06,-4.76182011382965,1.2015538249673e-21
"Cvel_6485",-4.73054378535929,1.513328101473e-08,-2.69039693004116,0.012511234594468
"Cvel_12986",-2.90559339514988,8.4058398473319e-17,-4.70418052036492,6.7905704199019e-44
"Cvel_15264",-4.18466237523568,1.99547716322275e-05,-4.69621931799467,2.47086595582962e-15
"Cvel_1518",-4.69146386957899,1.11188942392551e-10,-3.10990512456389,0.00386711057568434
"Cvel_17166",-3.85295517181585,1.52351251135277e-07,-4.68567947376244,5.97522951029781e-26
"Cvel_24108",-3.85509698945495,6.45282388772909e-05,-4.67436456614464,7.31913594637439e-08
"Cvel_448",-4.64743929986772,2.78111758372246e-06,-3.79634336905963,2.94782506273525e-21
"Cvel_17574",-4.64677961582425,0.000624249756018854,-3.70637745095803,0.000862914838649694
"Cvel_18811",-4.63758688902284,1.29082369059961e-05,-4.00034628063453,0.000753379076957584
"Cvel_16462",-2.24052809682598,0.00748549623585504,-4.6369523998754,1.47086445696869e-19
"Cvel_12450",-4.31105789649046,2.05859593239208e-12,-4.63228323096495,2.58308353409532e-08
"Cvel_6310",-3.63246169960417,1.31489818831736e-32,-4.61527017928658,1.66688338893361e-41
"Cvel_23223",-4.60574419953803,0.00532235413042265,-4.30484803130139,0.00644722062159472
"Cvel_33429",-4.59453738728084,0.0415567089790534,-2.97995328554786,0.0489526916605357
"Cvel_2257",-4.32391556746257,5.70317382041994e-75,-4.59387360856655,8.19975872738536e-28
"Cvel_25059",-4.11062593606664,0.0028887163463744,-4.56202597830635,1.51050492862632e-09
"Cvel_28210",-4.56031991817143,4.06767841262996e-05,-4.47057597958348,1.02345654666041e-06
"Cvel_23577",-4.51812828372661,0.0162600587411935,-4.40517153145904,0.00444480719579787
"Cvel_10066",-3.79237353013588,1.09082707143318e-19,-4.51631567819607,1.67645605714501e-22
"Cvel_6794",-4.50297040949866,0.0175193348230335,-3.59443378379474,6.90773709150626e-05
"Cvel_16600",-4.22856730785826,0.000367464893569091,-4.50226773751987,0.00488109256808105
"Cvel_24374",-4.48225373945296,1.17142569878586e-10,-3.92241943276075,6.90158774769631e-16
"Cvel_11059",-4.45587241962549,8.17418092353353e-20,-3.42030218728805,1.25008821154572e-07
"Cvel_7995",-3.65485506000978,8.79267578404018e-05,-4.44445341703221,9.85782096025417e-09
"Cvel_26036",-4.43153141901575,2.35872059111831e-05,-4.37694151788187,2.12635923965349e-13
"Cvel_13100",-2.11299941453657,0.0451185781263756,-4.42992445954754,0.00018929052986396
"Cvel_15759",-4.29495599886812,1.2890455625167e-17,-4.41054719680916,1.67545287111693e-07
"Cvel_23899",-3.87008341656144,1.02616074699457e-26,-4.3973587234991,6.35119880137651e-23
"Cvel_14951",-4.04904532251692,3.96156175282882e-26,-4.39467115217275,1.96727721813609e-41
"Cvel_22637",-4.3908238318461,0.000417409666882515,-3.79173808121832,8.70229602435461e-06
"Cvel_34797",-4.37957986791321,0.00304316440935488,-4.10248739556898,0.000721672393404304
"Cvel_7952",-4.33737656822211,2.62967890603674e-25,-4.12572021778007,3.61147966155752e-47
"Cvel_8595",-4.33579969712515,0.000910844873775997,-2.13944122631726,0.0219506882766635
"Cvel_5499",-2.57385135326487,5.28176083801163e-22,-4.33320329009425,5.6433759156162e-26
"Cvel_16601",-4.33286927443318,1.37647694594795e-07,-3.64075088855041,0.000926581554212535
"Cvel_22700",-2.58669660108775,0.000134824095020627,-4.33112887020736,3.9323444916651e-12
"Cvel_10056",-4.29220579472982,2.74977360664149e-12,-3.98192709264001,5.35262492585051e-17
"Cvel_13528",-3.69394092050311,2.00399761846449e-29,-4.27747367562238,1.97987538156044e-58
"Cvel_15190",-2.42239632592256,3.93410206876706e-08,-4.2695096469958,9.26180512632969e-18
"Cvel_16909",-4.2353524521916,5.49026627067658e-27,-4.22834488883869,3.42143094294447e-41
"Cvel_17443",-3.42275227342646,0.0330625728098613,-4.23505562762784,0.0165144937877529
"Cvel_2469",-4.21557989368136,0.000413138047459746,-3.64127526044269,0.00104711669943031
"Cvel_15717",-4.21556094705862,1.05450225568638e-06,-3.43409486504197,1.75635719091425e-10
"Cvel_842",-2.26503497005208,3.96133142319858e-10,-4.19823927464554,2.83464662559475e-38
"Cvel_21540",-3.87142863916203,1.01611339221366e-35,-4.19170320055129,3.11222647622527e-52
"Cvel_19022",-4.16278798143077,7.90073371666132e-07,-3.42589898493155,1.75858593511265e-13
"Cvel_5500",-2.86733680845944,3.02016325841784e-10,-4.11250223979591,2.3239749978253e-15
"Cvel_22476",-4.10046924036729,8.37406433541367e-15,-2.7066706826209,0.00772682060559382
"Cvel_18765",-3.90892895805055,0.0237339245348359,-4.0977667388934,1.55372802169107e-07
"Cvel_2510",-4.03942113633656,1.32839861415921e-24,-4.09635969541487,7.20996387777292e-56
"Cvel_8025",-4.07952621152304,5.00462694076075e-08,-4.09118573240259,9.39188479392717e-16
"Cvel_5384",-4.08412517090522,7.5072877622392e-05,-2.00888266580434,0.00801657318073871
"Cvel_755",-4.04884018351543,4.35695023862395e-18,-4.07606749251383,2.70773466037577e-18
"Cvel_8159",-3.00029240617868,0.000111773747755669,-4.07535224686596,1.84603152979332e-11
"Cvel_4455",-1.93985215060001,0.0010082192381818,-4.07032593596292,2.35986395718725e-24
"Cvel_28626",-2.45000264065695,0.00867900412908419,-4.06262733515918,0.000970293003282798
"Cvel_12359",-4.02031548408526,9.96129290540701e-08,-4.05765176932966,0.000146387488220694
"Cvel_34178",-4.05308808343911,0.000912942241026994,-3.95245702155343,0.00303851807272689
"Cvel_8451",-4.02091798483509,2.2254992849195e-27,-4.04061862034705,1.01387069799214e-83
"Cvel_12884",-4.03974139025198,1.26074937877582e-28,-3.06267654057147,4.8106314005668e-13
"Cvel_12835",-4.02647797602009,2.33894182622647e-06,-3.3552919531709,0.0102711684743141
"Cvel_16463",-4.02090897302752,0.000490698995732754,-2.25276451955396,0.00135582251891212
"Cvel_17031",-2.01633480076167,0.00107652302215284,-4.02075404268977,1.88345215380018e-08
"Cvel_6497",-4.00360010950648,0.000203438064142014,-3.66355675704328,0.000472850840999755
"Cvel_22659",-3.99381703254074,1.02764681409471e-06,-3.30216362715165,5.51704223647408e-08
"Cvel_19222",-3.99377212612517,1.76069104504404e-06,-3.65049953704192,1.26369459427996e-06
"Cvel_26618",-1.93238251284763,0.00131656361997278,-3.98301817020806,5.64983230885622e-22
"Cvel_19085",-3.98265969180757,0.00538874808082919,-2.60255997296543,0.0122608877417569
"Cvel_20570",-2.94016025738342,1.07122290280585e-05,-3.97270629419617,0.00305673082892923
"Cvel_10937",-3.65797737253363,0.000207471094636012,-3.96066089134849,0.000283770595452503
"Cvel_30032",-3.83279211988347,9.74499289127043e-47,-3.96049881841961,3.31631498745252e-48
"Cvel_21355",-3.93835600698104,2.25583354827014e-47,-3.86288116903877,4.11066118194203e-42
"Cvel_12837",-2.33357789303357,1.35211904517302e-10,-3.93539559882118,6.04512045546907e-40
"Cvel_2338",-3.69528118135891,1.77493492008497e-30,-3.93495002872133,3.02053977524981e-17
"Cvel_31001",-3.93392551482989,1.78956860019799e-31,-3.25811185271824,1.78103148045488e-10
"Cvel_19568",-3.16650125892273,0.0316187968120669,-3.92895805071963,0.00135582251891212
"Cvel_10088",-3.92424280450776,2.16550250229589e-08,-3.21586856929718,1.26674012995833e-06
"Cvel_8980",-3.54789722703354,5.07037135075651e-06,-3.91343603900796,0.000864049053285388
"Cvel_16610",-3.90367497413435,8.81273790481588e-05,-3.74367674866195,1.42359727890825e-09
"Cvel_21498",-3.90296916915591,1.0388110093315e-16,-3.62866896971237,3.68698683993749e-32
"Cvel_5719",-2.91508308915135,0.0330692008517688,-3.89887381993165,3.32575752474673e-09
"Cvel_4389",-3.89401034840047,3.5882083886445e-08,-2.83343831807947,7.3773777467729e-09
"Cvel_15424",-3.43691837070854,3.24734624062511e-05,-3.879465045486,0.0256416994297821
"Cvel_9850",-3.87620611211964,1.24514282081377e-40,-3.57779320426187,8.46979770997682e-69
"Cvel_23268",-3.16904000172142,0.0463232498867125,-3.86867275912105,0.000418291304933555
"Cvel_36503",-3.33376090027119,5.89037682284362e-47,-3.85305010749091,1.28032252159193e-53
"Cvel_13781",-3.83822858615119,0.00245143993709537,-2.81150841909917,0.0283850351779517
"Cvel_33983",-3.63316523717918,1.73258155977547e-24,-3.83371900367553,9.25601367572373e-26
"Cvel_2527",-2.2283370599093,1.26483746205548e-32,-3.81970004997093,1.29798168979539e-30
"Cvel_11684",-2.28194082550132,0.000392136269267926,-3.81203767761958,7.39462492778656e-16
"Cvel_11596",-3.79527477522553,0.0022201908783496,-2.7531862260802,0.0453615763362778
"Cvel_6309",-2.93600605850117,0.0366511095932361,-3.78509237676256,0.0120659415263174
"Cvel_20033",-2.80757538810446,7.85789360357022e-39,-3.77505827915722,1.02378508247544e-31
"Cvel_25858",-3.76866137947293,0.00258711545591766,-3.4298825497676,0.00147025851142265
"Cvel_13970",-3.76650315802964,5.81672595465107e-21,-3.65536883830149,1.07701148742028e-09
"Cvel_13676",-3.75690818975704,2.04783956188436e-22,-2.95055403543961,3.92659518837637e-10
"Cvel_17442",-3.21368719062036,0.0477285463447938,-3.75518016198487,0.00123208071176307
"Cvel_25480",-3.30872660368392,1.63866066957201e-61,-3.73949833567948,4.30352087030091e-61
"Cvel_4694",-1.66955730270754,1.59781053826635e-11,-3.73268074691155,7.57325935119347e-45
"Cvel_33087",-3.7297353913629,1.76756155543475e-105,-3.14997533943048,5.01843780463313e-21
"Cvel_14019",-3.16451151523045,0.000830066936892078,-3.70560879678525,0.042471042337348
"Cvel_22693",-2.554795122242,4.78115508564138e-05,-3.70317948125217,1.04339470204765e-26
"Cvel_13682",-3.69575118827634,3.99002862754513e-06,-2.73588052322089,3.17970042493591e-05
"Cvel_13579",-2.45820650342308,4.30992676390559e-30,-3.67024281575106,3.72522455893235e-83
"Cvel_2158",-2.94877145419103,0.00342075712747389,-3.66738034451255,7.25881827783978e-07
"Cvel_13996",-2.65329687118463,0.000126751274173929,-3.66315393658165,1.09539766646491e-05
"Cvel_4782",-3.64988654041004,3.0952189987538e-16,-2.84623486738631,0.000815801753497109
"Cvel_17969",-3.64004784496154,1.59867521312209e-07,-2.66842259388562,8.74031714654257e-11
"Cvel_33969",-3.64003251071696,0.00886955907622583,-2.68355485787969,8.80627977741686e-10
"Cvel_20144",-1.67106342127099,3.55058349524148e-08,-3.62436833585306,1.92263259814729e-32
"Cvel_34340",-3.62399794060476,0.00106479229890831,-3.54953539234174,9.36198849147858e-06
"Cvel_7752",-3.60623492789293,5.79902766886941e-20,-2.52757855412143,0.0217586861455125
"Cvel_23122",-3.60284412824515,0.0270828767626485,-2.05072327684665,0.0349435632271882
"Cvel_10030",-3.05418120502561,1.58338708793061e-18,-3.5876830480385,1.55963234912214e-55
"Cvel_14230",-3.5689762489011,6.18840196998513e-21,-3.48312814012878,8.59511175568423e-08
"Cvel_28721",-3.56599086958837,0.000550939790238895,-2.10856658351858,0.0398685142718358
"Cvel_15329",-3.56238838442362,1.2143686065454e-09,-2.61841031166272,0.0012713753381877
"Cvel_7685",-3.5551127844545,1.03970341731752e-08,-2.04562208756222,0.0276243302917705
"Cvel_14313",-2.46045757711436,0.000239755531141079,-3.54808946263313,1.03414431699231e-09
"Cvel_5367",-3.54021386738467,5.16489967491984e-11,-3.33600002436059,0.00525978143900875
"Cvel_27093",-3.04350744667397,6.68572852713424e-15,-3.53563505269944,4.26360095436281e-17
"Cvel_28519",-2.7050947994053,6.80862259392858e-05,-3.53488953921047,1.1512794887244e-09
"Cvel_32483",-3.53246546180483,2.35438159838555e-09,-2.95001222429502,3.64003866564148e-06
"Cvel_29861",-3.52860727294704,3.12580833660528e-61,-2.7330979380634,1.59412048610006e-24
"Cvel_14468",-3.51672338144835,0.000182384538633934,-3.45187138749249,0.000104011279102264
"Cvel_8102",-3.50147327704783,2.2903218393814e-06,-1.87674448117751,0.0202085966747005
"Cvel_11954",-3.49382691348022,5.61386596560967e-29,-1.143866455453,0.000326187622617171
"Cvel_22423",-3.1550406144849,9.78160538772265e-10,-3.48614690794176,1.22114231356686e-22
"Cvel_11555",-3.47329447215581,0.00920011361487895,-2.30612261146343,7.58579295115973e-05
"Cvel_33872",-3.47071289699834,0.00211987546515807,-3.05830410554374,0.00773242370721003
"Cvel_25588",-3.35980665639664,5.67033165824282e-16,-3.4687343175309,5.17233186142349e-12
"Cvel_12276",-1.34124595514961,0.00479666278453011,-3.46861018656484,1.22145477006017e-25
"Cvel_12040",-3.46671134557946,1.83502689940126e-30,-3.26116922177429,1.73768376943723e-53
"Cvel_5368",-3.28938514616712,6.16399043935911e-12,-3.4610522910231,1.07259938884226e-05
"Cvel_11695",-1.80871849160897,0.0491446153364411,-3.45265156868076,0.00070204487588027
"Cvel_22909",-3.08875334415205,0.000116192741205044,-3.45259391628873,4.92509101938865e-06
"Cvel_14797",-2.55319394922965,1.3397654429942e-16,-3.44006608035481,4.60351361499562e-24
"Cvel_26123",-3.43836157745597,1.55449315761055e-10,-2.29627521233437,3.70224912616954e-05
"Cvel_19408",-2.61661456420671,0.000308406452605956,-3.4369233013198,4.8388765566699e-12
"Cvel_14231",-3.42435188784176,3.67408691661821e-12,-3.00463350589361,6.33561284000159e-12
"Cvel_33870",-1.81232822128936,2.36481090354824e-10,-3.42053679907271,4.7145780879625e-96
"Cvel_13734",-2.87003079686502,0.0095024648562456,-3.41733417469015,0.0216178400487797
"Cvel_18932",-2.08810751031567,7.85339468180373e-15,-3.41731877747683,7.12225670497428e-11
"Cvel_2576",-2.01474735075732,8.45664524700046e-09,-3.39914785572076,1.27852922834052e-14
"Cvel_12624",-3.39472894953214,5.23614908249447e-12,-1.02105383720569,0.0313680464341084
"Cvel_15550",-3.38749975915094,1.34082764393128e-11,-1.82282220587792,0.00376051405242614
"Cvel_15327",-3.38279436715096,0.00111586869129733,-2.18280318713305,0.0133436528534372
"Cvel_17018",-3.37936555308539,1.06264395969591e-11,-2.81458877713693,6.64991420006111e-11
"Cvel_10207",-2.79130264395764,1.52345931374254e-17,-3.37575942885585,3.92481808615635e-22
"Cvel_5366",-3.36195290618603,9.53150318625723e-22,-3.06045153689216,1.13511710102631e-06
"Cvel_6876",-3.35916528339885,8.30368399970928e-15,-2.61880252700782,1.01576611150357e-08
"Cvel_3416",-3.35587837704634,0.00103834692189746,-3.24680565065461,0.00704421050167645
"Cvel_36150",-2.35064568292331,1.88471519811804e-05,-3.33884349187103,4.28421047052354e-18
"Cvel_46",-3.31417491620772,1.65660827640937e-08,-2.58589895739074,2.67959693845029e-10
"Cvel_22660",-3.31408697956226,7.2051868232413e-05,-3.28945123426191,0.00324484108710269
"Cvel_1073",-3.09896214026504,0.000405890472190112,-3.30563712936855,5.66588914941013e-05
"Cvel_396",-2.91908951849489,2.19222378750974e-05,-3.30509280110876,1.15255386564034e-08
"Cvel_18799",-3.30131388513772,7.89613381552839e-14,-3.04539843570114,7.36949590794737e-16
"Cvel_12733",-3.29722040366183,0.000221597903456499,-1.76881739738501,0.0335690747439732
"Cvel_28627",-2.6534057046688,0.000950456594260709,-3.27836171085137,3.95070638755786e-07
"Cvel_5933",-3.27740081172159,0.000209520307652154,-1.9265769279617,0.0440799962359485
"Cvel_2705",-3.27551598651223,4.12004426799106e-26,-2.42125506591174,1.16338985796915e-12
"Cvel_9718",-3.27145286781378,0.000112393151090323,-2.3112627185938,0.00566792901098892
"Cvel_11683",-2.23291096374999,5.07106643661261e-18,-3.25208908535333,1.35952423373865e-86
"Cvel_21459",-3.2493434543854,1.61298046652189e-33,-3.05135116772759,5.22978923117723e-31
"Cvel_34411",-2.72611670833278,9.66699024387912e-22,-3.24811645883339,1.12984279893854e-43
"Cvel_10059",-3.0265711548376,1.10898281377298e-15,-3.23305901158328,3.2938314113866e-18
"Cvel_9329",-1.43080329039476,1.06860682149857e-10,-3.22276196078204,1.51148247403924e-30
"Cvel_26791",-2.64148154578837,9.27249059334226e-22,-3.22238400983802,7.59759743360083e-22
"Cvel_3219",-2.64835779448415,7.23861507079916e-13,-3.20304534382567,1.60077319724809e-21
"Cvel_10206",-2.66481631264782,6.67355326329746e-14,-3.19172412289055,1.34972765813516e-15
"Cvel_22307",-2.41541687357328,4.02480456331358e-36,-3.18925917537007,1.16765389326777e-34
"Cvel_17618",-2.06522236784526,4.22530210501913e-18,-3.18812537160366,6.34564843105802e-08
"Cvel_19021",-3.18728768026738,2.39758372764725e-32,-1.90020934786639,5.20989551387656e-19
"Cvel_2555",-2.5633157432081,0.00222116735693306,-3.15088602200442,0.000180141690377165
"Cvel_18931",-2.06939066773375,4.6302723298995e-08,-3.1446592424133,1.34920387096623e-06
"Cvel_28324",-2.04971016495301,0.0190122884063444,-3.13967089278386,9.47938816742078e-15
"Cvel_31587",-3.13678596866117,1.76423059393195e-09,-2.04211218382494,1.79226839196788e-12
"Cvel_18530",-3.13060769164459,5.85790826962411e-41,-2.43240620000232,1.8016776654404e-21
"Cvel_28056",-3.12529587310442,9.05094225190736e-05,-1.91331993961114,0.000198709617790704
"Cvel_32218",-2.61523907604095,3.1094722338956e-06,-3.1215955534701,2.63421387124301e-10
"Cvel_20668",-3.12077751416422,0.00162299420865195,-2.7959346038534,0.0006157182418512
"Cvel_22971",-2.98785600742722,1.02519105839306e-21,-3.11363972281283,1.19870894766855e-32
"Cvel_7734",-3.09388110919084,4.55698573750136e-30,-3.0921988508252,1.26336526929868e-08
"Cvel_33836",-3.09057148531638,1.22345814799492e-05,-2.79559234955653,9.08071238494705e-10
"Cvel_13935",-2.46246613448798,1.06704912213246e-08,-3.08798230088721,1.06769118370889e-10
"Cvel_19456",-3.08136414857234,0.00914051777131584,-2.39660787158186,0.00086633238175347
"Cvel_15718",-2.83203784169389,9.94787762111922e-49,-3.08009298958967,3.22699534661109e-44
